created_at,id,user_id,user_name,url,text,media,label
2020-03-06 22:21:49+00:00,1236054403573923840,1218421097126744064,JengSri,https://twitter.com/JengSri06855112/status/1236054403573923840,smoga banjir lg hujan reda redabiar anak ajar lgsdn simpang lemah abang cikarang utarasmoga,ESdY7J8UcAAj1oQ.jpg,0.0
2020-01-08 01:14:46+00:00,1214717046077849605,712502824030965760,Humas BASARNAS 304,https://twitter.com/HumasSARKendari/status/1214717046077849605,ikut apel kesiap tanggulang bencana banjir tanah longsor angin puting beliung wilayah kota kendari tahun lapang upacara kodim kendari basarnaskendari humassar,ENuKrG3VUAAXrWZ.jpg,0.0
2020-02-27 11:03:49+00:00,1232984677960388608,1014705544580354049,Moeslema Wached,https://twitter.com/IMuslimah77/status/1232984677960388608,lihat sawah yg kena banjir,ERxw-_XUYAEu-hk.jpg,1.0
2020-01-23 11:18:27+00:00,1220304784483184641,2655435515,Ferdi Rosman Feizal,https://twitter.com/FerdiRosman/status/1220304784483184641,susun batubatu alir air tidak genang banjir sekaligus resap air masuk dalam tanah effektif kurang dampak air hujan deras bnpbindonesia,EO9kS-zUYAAORw1.jpg,0.0
2020-03-02 14:21:11+00:00,1234483898052014080,3548806273,IG : berita_bencana 🔴,https://twitter.com/Divisi_PB_PMI/status/1234483898052014080,pasca banjir satgana pmi kota bekas laku semprot spraying desinfektan cahaya kemang permai jati kramatbekasi selatan bunuh bakteri kuman sakit bagai upaya cegah bencana akibat banjir cc sudirmansaid redcrossau husainabdullah dprri,ESHEgsaVAAAcqMk.jpg,0.0
2020-01-02 05:02:59+00:00,1212600148364103680,253445810,tidak ada yang,https://twitter.com/JinXpro_MDT/status/1212600148364103680,yelah pantesan gampang banjir,ENQFZsZVUAAXdQz.jpg,0.0
2020-01-02 14:27:24+00:00,1212742188733353984,3259565822,PMI Kota Tangerang,https://twitter.com/pmi_tangerangct/status/1212742188733353984,waspada leptospirosis banjir jadi usaha jangan terlalu lama rendam banjir pmisiapbantu tanyapmi,ENSGlSkU8AA90ze.jpg,0.0
2020-01-09 12:13:21+00:00,1215245169563324417,548355644,Rohmat Pujipurnomo,https://twitter.com/RohmatPujipurno/status/1215245169563324417,obat an utk balita keluarga korban banjir desa tanjung burung beri pertamina foundation genang air luap sungai cisadane yg rendam warga dusun cirumpak rt perlu ulur tangan,EN1rAPOVUAM1Xcj.jpg,0.0
2020-02-24 20:58:52+00:00,1232047263792300032,2359192436,Michel Vernandez,https://twitter.com/MichVernandez/status/1232047263792300032,banjir lokasi lurah halim perdana kusuma,ERkccdHUwAE9Th9.jpg,1.0
2020-01-01 06:37:03+00:00,1212261435343949824,1320274640,Kaka Hargreeves,https://twitter.com/ProfMelankoli13/status/1212261435343949824,how to handle banjir jakarta gubernur iman,ENLRWbgUwAAuoH8.jpg,0.0
2020-01-02 15:07:04+00:00,1212752174557515776,451377548,herlan darmawan,https://twitter.com/herlandarmawan/status/1212752174557515776,walaupun riset mostly gunung api tp dpt basic spatial analysis iseng pakai data demnas amp sentinel analis sebar banjir yg parahmerah dgn alir akumulasi garis biru mungkin warga jakarta yg tau nama sungai tsb banjirjakarta,ENSPqb1U0AAdXEN.jpg,0.0
2020-01-12 05:57:10+00:00,1216237663033819136,41870151,Khanif Muhammad,https://twitter.com/khaniv13/status/1216237663033819136,parah kucing lama bgt gak pulang semenjak beberapa hari banjir sudah hilang rumah eh balik jadi kurus dekil,EODxsGfUUAAM3dm.jpg,0.0
2020-01-26 04:25:39+00:00,1221288062975533058,604674431,Iqbal Wahyu Mustaqim,https://twitter.com/MustaqimWahyu/status/1221288062975533058,akhir jadi kesini rencana awal tgl kesini tahun baru taman safari jadi tahun baru jkt aquarium tgl jkt banjir dimanamana akses neo soho banjir jadi undur,EPLi-lLU0AAr5ZZ.jpg,0.0
2020-01-02 04:25:40+00:00,1212590758303158272,2878196538,Alien Culun,https://twitter.com/adipurnawan333/status/1212590758303158272,tadi nonton report proses evakuasi keluarga korban banjir ciledug kompas tv ken nang liat manula sama balita jebak banjir bisa bayangin listrik mati sedia makan habis air bersih harta benda rendam banjir ada yang sakit banjir,ENP81d7UEAEs513.jpg,0.0
2020-01-02 21:01:12+00:00,1212841294042583041,2552153869,Sugia Mulyata,https://twitter.com/SMulyata/status/1212841294042583041,yg suka nyerang anies krn banjir punya ego yg besar ego besar rumus ego ilmu tahu gtbaca satu ilmu tahu makin ber ilmu tahu ego makin kecil balik,ENTgua1UwAA55r3.jpg,0.0
2020-01-16 06:36:31+00:00,1217697120305676288,743565973,@MY,https://twitter.com/MuhammadYunuss/status/1217697120305676288,im at ikan bakar banjir in kepong kuala lumpur,EOYhE-VXUAA_zwc.jpg,0.0
2020-02-23 03:09:03+00:00,1231415647373934592,2744485476,bagussudhiatmika,https://twitter.com/GusAjik/status/1231415647373934592,tanah jual nusadua bal jual tnh siap bangunbebas banjir posisi bukit tinggi tanah shm garansi discon harga rp miliar,ERbd_joUYAEKKoL.jpg,0.0
2019-12-31 22:43:25+00:00,1212142239276654592,124921254,Budy M. Nainggolan,https://twitter.com/BudyVaetas/status/1212142239276654592,akhir tahun yg lalu kayumas pulogadung banjir bukan maju malah makin parah banjir jakarta kompasupdate happynewyear jokowi aniesbaswedan basarnas banjir banjir,ENJk4sKUUAAMggu.jpg,1.0
2020-02-22 21:15:26+00:00,1231326656444424197,207414648,Ambasa,https://twitter.com/DEDDYAMBASA/status/1231326656444424197,banjir depan bebek bkb jalan satrio,ERaNC0eXYAAbwsS.jpg,1.0
2020-01-10 08:56:40+00:00,1215558062288715777,626337303,PMI Kabupaten Tegal,https://twitter.com/PMIKabTegal/status/1215558062288715777,serah bantu keluarga bp sar ibu tasriah dampak banjir sungai rambut hari jumat bantu beri ketua pmi kabtegal bapak h iman sisworosh dksukalila dasukareja rt rw kec warureja palangmerah pmijawatengah ganjarpranowo,EN6HlL8UcAEY1pd.jpg,0.0
2020-02-04 12:49:28+00:00,1224676343587033089,499384474,Human Initiative Aceh,https://twitter.com/HumanIn_Aceh/status/1224676343587033089,lihat tempat tinggal bapak sungguh sangat sempit apa bukan wujud rumah senyum bapak para dampak banjir amp longsor lalu rekening bank syariah mandiri an pkpu aceh,EP7soqCUYAAevTH.jpg,0.0
2020-01-04 13:24:49+00:00,1213451217956818945,741531397936930816,V3,https://twitter.com/fitrifeebriyani/status/1213451217956818945,hari ketemu kalian karna banjir jadi gagal btw pake preset bang omdirects brown full color mantap parah,ENcLYNuUUAYdsMM.jpg,0.0
2019-12-23 09:13:03+00:00,1209039203486425088,62751389,Mohd Farhan 🇲🇾,https://twitter.com/hanz/status/1209039203486425088,banjir la ni tau,EMdeuMhVAAANwhx.jpg,0.0
2020-02-24 18:22:15+00:00,1232007851003895808,1612348238,Baskoro,https://twitter.com/10_Vrhiyo/status/1232007851003895808,banjir,ERj4mdpXsAAdwz6.jpg,1.0
2020-03-16 12:08:23+00:00,1239523906697846784,149826620,Rinaldi Adli R S,https://twitter.com/rinaldiadli/status/1239523906697846784,bilang jg apa assemble ajg bulan x banjir bom korona,ETOsY_4U8AERe0G.jpg,1.0
2020-01-03 14:36:16+00:00,1213106810783092737,1086265200771092480,Anwar Wardy,https://twitter.com/AnwarWardy3/status/1213106810783092737,banjir stop hujan reda jiwasraya dibankitkan waspada alih isu korup besar kuasa,ENXSNkpU4AAVKzZ.jpg,0.0
2020-01-05 03:31:46+00:00,1213664356941979648,129420003,⇆ ²⁴ʰ | 95L ♊,https://twitter.com/tiabieberwiliam/status/1213664356941979648,allah sedih bgt liat bagai sama makhluk hidup cipta nang liat smoga engkau kirim hujan kesana allah prayforaustralia andai air banjir jabodetabek dikirimin kesana,ENfNRpeUwAAi4w-.jpg,0.0
2019-12-31 22:35:08+00:00,1212140155479285760,200478215,dira,https://twitter.com/awhimsicalmind/status/1212140155479285760,listrik barusan banget nyala terus mati banjir dalem rumah udah lutut masih terus naik,ENJjBawU4AAtpAF.jpg,1.0
2020-01-07 11:28:06+00:00,1214509008859492352,898898221413433348,pojokKritis/bryanezia/INFLUENSEROriginal,https://twitter.com/bryanesia/status/1214509008859492352,ahli banjir hahaha,ENrNfiWVAAAvY-I.jpg,0.0
2020-02-22 20:15:03+00:00,1231311462259253248,815269974,D E V I,https://twitter.com/_ddevii/status/1231311462259253248,banjir banjir jg butuh tenaga,ERZ_LXaU0AEM0ov.jpg,0.0
2020-02-25 11:25:58+00:00,1232265473837826049,1478698374,Sini Peluk Dulu,https://twitter.com/syflhdyt/status/1232265473837826049,solusi banjir jakarta adu bacot media sosial enjoyjakarta,ERni5CgU8AAEmhW.jpg,0.0
2020-01-17 12:07:46+00:00,1218142869208174592,1183996788631453697,Jurnalis Bebas(freedom_perss),https://twitter.com/sultan_balfas/status/1218142869208174592,ulah fpi dpcpancoran turun jalan lampu merah makam pahlawan galang dana korban bencana alam banjir tanah longsor lebak banten,EOe2bt8U0AABmOD.jpg,0.0
2020-02-16 12:31:16+00:00,1229020416405991425,286147904,PO Mug BrightWin 📌 | Mii 🍜,https://twitter.com/brightvc131/status/1229020416405991425,he said dont cry for me langsung banjir loveyou,EQ5bicQU8AA1brq.jpg,0.0
2020-02-25 01:53:49+00:00,1232121488452374528,1623568010,Latif,https://twitter.com/Latifelpe/status/1232121488452374528,hikmah banjir jadi liburbisa nonton anushkasharma,ERlf9LNUwAEdGlJ.jpg,0.0
2020-02-24 07:16:46+00:00,1231840373338599424,964799729895796736,BRIMOB NTB,https://twitter.com/AswaPratisara/status/1231840373338599424,brimob ntb tanggap darurat tangan bencana banjir,ERhgQ-RVUAAMOlV.jpg,0.0
2020-01-01 15:45:10+00:00,1212399372538793984,2203665356,yuda agung gumelar,https://twitter.com/GumelarYuda/status/1212399372538793984,bencana longsor banjir bandang kecnanggung kabbogor banyak titik bencana longsor descisarua kpbabakan cihiris descurug bitung kpcurug bitung masih banyak,ENNOv5DU4AAn7es.jpg,0.0
2020-01-10 05:19:38+00:00,1215503441801306112,1147244106,#BelajarDiRumahSaja,https://twitter.com/Disdik_bkskota/status/1215503441801306112,tangan pasca banjir tk permata sakti komp pgp kota bekas dinas didik pemkotbekasi kemdikbudri ridwankamil rahmateffendi,EN5V7iBUEAYgKsn.jpg,0.0
2020-02-08 13:07:57+00:00,1226130548331929601,499384474,Human Initiative Aceh,https://twitter.com/HumanIn_Aceh/status/1226130548331929601,tetap semangat mereka sahabat inisiator doa adikadik agar tetap sehat kuat salur peduli lalu lalu rekening bank syariah mandiri an pkpu aceh konfirmasi banjir longsor,EQQXOWdU4AE2rwz.jpg,0.0
2020-01-01 01:25:33+00:00,1212183042053197824,421623032,Hey Lis!,https://twitter.com/Liskaard/status/1212183042053197824,jam sore kemarin detik hujan sama sekali ga henti pantas jadi begini gatau kudu syukur ato sedih aku bener ngerasain survivenya orang sini hadap banjir terimakasih allah beri nikmat ajar ini,ENKKCxOVAAAO7wi.jpg,0.0
2020-01-05 07:08:02+00:00,1213718782310375426,868279652070039552,Andra,https://twitter.com/Andra_Pr17/status/1213718782310375426,prayforaustralia jakarta banjir australia bakar bumi sedang baik baik,ENf-xtUUcAEFlMj.jpg,0.0
2020-01-24 03:57:59+00:00,1220556325270085632,1140167426824273920,Bryan Goviardo,https://twitter.com/BGoviardo/status/1220556325270085632,banjir jl tubagus angke yg tuju tol arah daan mogot dkt bengkel vulkanin aneka jaya tmcpoldametro,EPBJcskUEAAioyG.jpg,1.0
2020-01-07 08:06:09+00:00,1214458186075258881,178661423,Si Anak Bontot🕊,https://twitter.com/aruuumiii/status/1214458186075258881,migrasi kantor kena banjir,ENqfR23VUAAvmqV.jpg,0.0
2020-01-23 17:56:34+00:00,1220404973562822656,223713336,BPBD Kab Bandung,https://twitter.com/BPBDKabBandung/status/1220404973562822656,tim satgas bpbd siaga desa dayeuhkolot cepat tanggap laku evakuasi warga dampak banjir intensitas hujan naik tma sungai citarum kabupatenbandung siagabanjir,EO-_0OcVUAA2ing.jpg,0.0
2020-01-02 05:06:07+00:00,1212600939451797505,2388686156,Aizat Fadzli,https://twitter.com/ejattebabom/status/1212600939451797505,vokalis dmasivbanjir bunuh,ENQGHlOUcAA4fWa.jpg,0.0
2019-11-29 06:35:25+00:00,1200302224439595008,1069925858612207616,mak habib,https://twitter.com/SomSiti/status/1200302224439595008,allahuma syoban naafia hujan lebat henti dah dekat jam kampung ku landa banjir myhabib,EKhUfADVAAAkz3G.jpg,0.0
2020-01-01 02:00:16+00:00,1212191781170737152,27992406,LexLuthor ★,https://twitter.com/TheLexLuthor/status/1212191781170737152,informasi beberapa lokasi tempat air ngantri pagi banjir aniesdoyourjob,ENKR_iJUwAA_WPG.jpg,0.0
2020-01-14 04:47:24+00:00,1216944883207852032,1205908214191030273,SATLANTAS POLRES PIDIE JAYA,https://twitter.com/dikyasapijay/status/1216944883207852032,satlantas polres pidie jaya peduli hijau giat untuk dukung sukses giat program peduli lingkung kapolri lewat program tanam pohon kira cegah jadi musibah tanah longsor banjir,EON06B3U4AErBMv.jpg,0.0
2019-12-27 07:34:10+00:00,1210463868155088896,1007133881030463489,Khaerudin sodiq,https://twitter.com/kangsodiq_/status/1210463868155088896,bandung banjir,EMxud1_VAAAmgbP.jpg,1.0
2020-02-25 04:13:35+00:00,1232156664607850496,3101193756,Suee,https://twitter.com/bimztwenty/status/1232156664607850496,dihimbau cewecewe jakarta jangan keluar rumah takut pas nerjang banjir tibatiba hamil banjir selasasambat stay safe,ERl_59zUcAI2nUd.jpg,0.0
2020-01-13 06:08:07+00:00,1216602806838185985,1176671327282810880,Komeng A_b_i_m_a_ny_u✍️,https://twitter.com/NurAzisAbimanyu/status/1216602806838185985,nyata gabener punya buzzer kes dukung soal banjir padahal warga rugi krn banyak harta benda hanyut amp rusak kinerjaniesjeblok kinerjaniesjeblok,EOI9yYEUEAAyiXC.jpg,0.0
2020-02-25 03:36:51+00:00,1232147420793827328,634530157,warjono (om jon),https://twitter.com/warjono5/status/1232147420793827328,ikut prihatin hari banjir banjirjakarta banjirjakarta banjirbekasi paksa sepeda masuk tol,ERl3h6wVUAEEFbS.jpg,0.0
2020-02-24 22:07:45+00:00,1232064598578065408,918844050,Teguh Kurniawan,https://twitter.com/PeteDSingat/status/1232064598578065408,sini aja deh masuk rumah gmna yg laen banjirjakarta banjir,ERksNzPU8AARVTB.jpg,1.0
2019-12-30 22:38:47+00:00,1211778687961427969,239306060,Muhammad Y. Faisal,https://twitter.com/Mayunafa/status/1211778687961427969,mulai banjir halaman,ENEaR7zUYAAEz7s.jpg,1.0
2020-01-02 23:05:35+00:00,1212872595021844480,1210090375253086208,Ngatinie2020,https://twitter.com/ngatinem2020/status/1212872595021844480,jabar banten teken jga heee percuma kontitusi yg atur bukan soal banjir kalau ngerahkan massa demo rb apa pake pasal nista agama langsung turun kalau banjir dari tuhan yme alloh swt soal nalar jgan kalah sama kadrun hee doa,ENT9MO7U4AArYDa.jpg,0.0
2020-02-25 05:35:57+00:00,1232177390723317760,1146348580300447745,sukasuka,https://twitter.com/dimekk_/status/1232177390723317760,menyebrangi banjir tinggi hingga kepala kepala kontol losgarewel otwgudiken,ERmSyG7WkAAB-s_.jpg,1.0
2020-01-01 15:51:58+00:00,1212401085261864960,205083585,ayah yuta & azka,https://twitter.com/eru_joo_han/status/1212401085261864960,banjirjakarta listrik pln padam selamat ada banjir lampu pju terang umum boleh padam sresky pju tenaga matahari yg mampu tahan hari teknologi als jadi pilih heru joko for details,ENNQWY8VUAYYoaX.jpg,0.0
2020-01-09 09:02:37+00:00,1215197169520504832,92910847,Gerhard Swary Barus,https://twitter.com/GerryDgunners/status/1215197169520504832,akibat nekad nerobos banjir jakartabanjir,EN0_X6GVAAAyMxE.jpg,0.0
2019-11-29 00:49:54+00:00,1200215270876311553,2991262893,Dedy M,https://twitter.com/Dedymuiss/status/1200215270876311553,kuy tanam pohon biar keluh kalau panas terik juga banjir datang in frame jati nuklir,EKgFY6fU8AAEyQ_.jpg,0.0
2020-01-08 03:09:37+00:00,1214745949630685184,2325556063,Polsek Makasar JKT,https://twitter.com/PolsekMakasar/status/1214745949630685184,polsek makasarmakasarselasa panit binmas ipda lila ningtyas bantu mrmbrtirkan masjid an nur letak jlkerjabakti akibat kena banjir jagajaktimrumahkita humaspolsekmakasar,ENuk_oCU8AERcK7.jpg,0.0
2019-11-08 10:01:21+00:00,1192743903297859584,328570431,Luqman Hakim,https://twitter.com/QieLucky/status/1192743903297859584,banjir jl bypass cileunyinagrek depan pt kahatex arah tuju garut prfmnews infobdg infojabar rtmcpoldajabar padahal bangun toll air,EI16QEfUwAAQgyg.jpg,1.0
2020-02-25 01:07:52+00:00,1232109924601065473,515622161,senyum sabar sadar,https://twitter.com/arahluruss/status/1232109924601065473,jalur rendam gaes banjir krl,ERlVaftVUAASGGt.jpg,1.0
2020-02-25 01:51:27+00:00,1232120892542484480,87166166,mutiara ayu,https://twitter.com/mutiaralalala16/status/1232120892542484480,njir banjir banjir,ERlfWqxUYAAYHa-.jpg,1.0
2020-01-09 16:18:43+00:00,1215306919629377536,923219381659635712,Lapan,https://twitter.com/kbLapan/status/1215306919629377536,waspada banjir air mulai naik lahan moga tinggi kpmwlayukecil,EN2jLd_UEAAFG99.jpg,0.0
2020-01-04 03:30:06+00:00,1213301549692153857,1147244106,#BelajarDiRumahSaja,https://twitter.com/Disdik_bkskota/status/1213301549692153857,tanggulang pasca banjir sdn jatirasa,ENaDUEIUwAEKSjK.jpg,0.0
2020-02-28 07:34:24+00:00,1233294361963577344,238848099,♒Shellya Aisyah♒,https://twitter.com/shellya_KC/status/1233294361963577344,ini ridwankamil dprdjawabarat mohon solusi banjir wilayah pondok melati baru kemarin surut sekarang banjir,ER2KrIdUcAAYaps.jpg,0.0
2020-02-25 14:29:11+00:00,1232311582824124418,1154290028,TemanNyaDia,https://twitter.com/wie_aja02/status/1232311582824124418,pagi tdi gw akhir jdi korban banjir jg yaa bgtu malah kongkow diwarkop bukan nya ungsi,ERoM18hU0AEqoPN.jpg,0.0
2019-12-30 09:01:25+00:00,1211572991311532032,728588456654344192,Fadilah Fajri,https://twitter.com/fadilahfajrii/status/1211572991311532032,haram jadahh anying lah kosan buluk bangsat kamar aing jadi banjir,ENBfNWgVAAEH-QE.jpg,0.0
2020-01-05 08:01:46+00:00,1213732306415865856,1915580065,wasid,https://twitter.com/Wasid70Wasid/status/1213732306415865856,kunker menteri bumn posko lintas bumn peduli banjir wilayah tangerang lokasi posko ungsi banjir desa teluk naga tangerang minggu jan bumn ap airnav sarinah rni inka bumnhadiruntuknegeri bumnbantubanjir bumnpedulibencana erickthohir,ENgLGGCVAAAKB8g.jpg,0.0
2020-01-02 14:33:41+00:00,1212743770376159235,740728219909820416,PMI Kebumen,https://twitter.com/pmi_kebumen/status/1212743770376159235,waspada leptospirosis banjir jadi palangmerah divisipbpmi pmijawatengah sarwapramana bpbdkebumen divisipbpmi,ENSIBaBUYAEDBk1.jpg,0.0
2020-01-01 01:45:10+00:00,1212187979520757760,560106220,Alaik fahri,https://twitter.com/FahriAlaik/status/1212187979520757760,era jaman kompeni banjir ada jakarta kalo sekarang mah enak buang sampah sembarang ngga mau bikin daerah resap ujung nya nyalahin perintah mulai buka mata gera hati buat langkah nyata,ENKOiY_U8AAYkes.jpg,0.0
2020-01-09 13:45:24+00:00,1215268333748047872,4668583212,abdullahdion,https://twitter.com/jamilah767/status/1215268333748047872,giat ppsu kalibaru yg semangat ingat kerja amal ibadahdan penuh rasa inginagar dki jakarta banjirbisa mantab ojo kendorronizen aniesbaswedan pln dkijakarta jakprogroup kominfotikju binamargajaktim rmolid,EN19mnmUEAAzfZL.jpg,0.0
2020-02-24 23:44:35+00:00,1232088966326697988,1213114933140787205,Wody selalu sayang bunda,https://twitter.com/Wodyselaluhppy/status/1232088966326697988,tambun bekas cok banjir,ERlCX7VUwAAwmIj.jpg,1.0
2020-01-02 08:25:25+00:00,1212651094498635776,249857524,⎊,https://twitter.com/roby_am/status/1212651094498635776,sedia perahu karet banjir,ENQztOaVUAAKuJ-.jpg,0.0
2020-02-23 01:27:52+00:00,1231390184203145217,600051990,PutriChoi🐎,https://twitter.com/munaisah407/status/1231390184203145217,perdana nih tahun lahir alami banjir deket rumah dah rumahkuuuuu banjir,ERbG1SNUYAEaHrv.jpg,0.0
2020-02-24 23:41:06+00:00,1232088090593726465,4117565593,📌 chachachan Ina G.O 🇮🇩,https://twitter.com/novalia_bella/status/1232088090593726465,si terbang banjir grogol tawakal jihooshii wkwkwkwk,ERlBkt_UcAAj1Cd.jpg,0.0
2020-01-05 02:49:57+00:00,1213653834209185792,2297930065,Putu Prayoga Begao,https://twitter.com/prayoga80518/status/1213653834209185792,amunisi musim hujan untung bal gak banjir minggupagi minggurebahan mancing,ENfDpoHVUAALoHa.jpg,0.0
2020-01-01 19:50:03+00:00,1212460999237758978,62114704,Gerardus Majella Pandu,https://twitter.com/majellandoe/status/1212460999237758978,ketemu sebab banjir besar,ENOG2YZUUAAyLE0.jpg,0.0
2020-02-08 08:37:40+00:00,1226062528968396801,120368599,Tian Aja,https://twitter.com/buletbuletaja/status/1226062528968396801,gila ampe siang gak surut ni aer ampe muter cari jalan biar lewat walo akhir mogok motor abang gojek banjir banjirjakarta,EQPZXLBU0AAZHrA.jpg,1.0
2020-01-02 01:39:31+00:00,1212548947098472451,117899105,Muhammad Lukman S,https://twitter.com/moluqman/status/1212548947098472451,jemput rezeki tarung lawan banjir sampai kantor moga kembali pulih hidup sudah pilih,ENPW0roU0AAfy_f.jpg,0.0
2020-01-01 23:45:43+00:00,1212520306377547776,109902365,Fresa Akwila,https://twitter.com/fresakwila/status/1212520306377547776,ujung jalan kh hasyim ashari ciledug arah empat pasar ciledug pkl pagi tutup banjir masih setinggi pinggang orang dewasa depan ciledug indah banjir,ENO8yXLVUAA4xIO.jpg,1.0
2020-01-07 00:45:36+00:00,1214347317991497728,544415104,AR23,https://twitter.com/ardie_chentz/status/1214347317991497728,dgn tumpuk sampah banjir kali depan prmgrahaprima moga solusi humasbekasi ridwankamil,ENo6bkEU8AEYSZT.jpg,1.0
2020-01-12 04:44:03+00:00,1216219262882205696,1182465654424653824,Goerny,https://twitter.com/Goerny2/status/1216219262882205696,giat rutin tiap pagi posko jasinga kemudian sebar penjuru lokasi banjir salur bantu baik makan lain lokasi warga korban banjir bogor officialansor ansorbogor dpppkb,EODg9m_UEAAeIPP.jpg,0.0
2020-01-04 10:32:58+00:00,1213407970509242368,856191692059234305,permanentvacation.id,https://twitter.com/walkingput/status/1213407970509242368,walaupun banjir hajat must go on,ENbkHHeUwAAmuX-.jpg,1.0
2020-01-15 11:39:32+00:00,1217410986925117442,1201752060162560001,Joko dolog,https://twitter.com/SuroboyoA/status/1217410986925117442,kata suroboyo bebas banjir lahhhh khog lem sungkono,EOUc1PXUcAADYdA.jpg,0.0
